,PROMOTER_ID,PROMOTER_NAME,POS_1,SIGMA_FACTOR,PROMOTER_STRAND,BOX_10_LEFT,BOX_10_RIGHT,BOX_35_LEFT,BOX_35_RIGHT
283,ECK120010120,frdAp,4382412.0,"Sigma70, Sigma38",reverse,4382424.0,4382429.0,4382445.0,4382450.0
284,ECK120010121,galSp,2241710.0,Sigma70,reverse,2241718.0,2241723.0,2241745.0,2241750.0
285,ECK120010122,galEp1,792081.0,"Sigma70, Sigma38",reverse,792093.0,792098.0,792117.0,792122.0
286,ECK120010122,galEp1,792081.0,"Sigma70, Sigma38",reverse,792088.0,792098.0,792109.0,792114.0
287,ECK120010123,galEp2,792086.0,Sigma70,reverse,792093.0,792098.0,792117.0,792122.0
288,ECK120010124,glnAp1,4058222.0,Sigma70,reverse,4058233.0,4058238.0,4058255.0,4058260.0
289,ECK120010125,glpABCp,2352583.0,Sigma70,forward,2352575.0,2352580.0,2352551.0,2352556.0
290,ECK120010126,glpDp,3561971.0,Sigma70,forward,3561958.0,3561963.0,3561935.0,3561940.0
291,ECK120010127,ivbLp,3853023.0,Sigma70,reverse,3853034.0,3853039.0,3853061.0,3853066.0
292,ECK120010128,ilvYp,3957867.0,"Sigma70, Sigma38",reverse,3957871.0,3957876.0,3957894.0,3957899.0
293,ECK120010128,ilvYp,3957867.0,"Sigma70, Sigma38",reverse,3957879.0,3957889.0,3957902.0,3957907.0
294,ECK120010129,kdpFp,728849.0,Sigma70,reverse,728856.0,728861.0,728882.0,728887.0
295,ECK120010130,lacZp1,366343.0,Sigma70,reverse,366350.0,366355.0,366374.0,366379.0
296,ECK120010131,lexAp,4257087.0,Sigma70,forward,4257075.0,4257080.0,4257052.0,4257057.0
297,ECK120010132,malEp,4246464.0,Sigma70,reverse,4246467.0,4246472.0,4246494.0,4246499.0
298,ECK120010133,malKp,4246736.0,Sigma70,forward,4246724.0,4246729.0,4246702.0,4246707.0
299,ECK120010134,malPp,3552510.0,Sigma70,reverse,3552517.0,3552522.0,3552543.0,3552548.0
300,ECK120010135,melRp,4341650.0,Sigma70,reverse,4341657.0,4341662.0,4341684.0,4341689.0
301,ECK120010136,metAp1,4214233.0,Sigma32,forward,4214225.0,4214230.0,4214206.0,4214211.0
302,ECK120010137,nagBp,703708.0,Sigma70,reverse,703714.0,703719.0,703741.0,703746.0
303,ECK120010138,nrdAp,2344755.0,Sigma70,forward,2344746.0,2344751.0,2344723.0,2344728.0
304,ECK120010139,ompAp1,1020191.0,Sigma70,reverse,1020194.0,1020199.0,1020216.0,1020221.0
305,ECK120010140,ompCp1,2312830.0,Sigma70,reverse,2312835.0,2312840.0,2312858.0,2312863.0
306,ECK120010141,rhaSp,4097711.0,"Sigma70, Sigma38",forward,4097699.0,4097704.0,4097672.0,4097677.0
307,ECK120010141,rhaSp,4097711.0,"Sigma70, Sigma38",forward,4097694.0,4097704.0,4097675.0,4097680.0
308,ECK120010142,rpoHp5,3600849.0,Sigma70,reverse,3600856.0,3600861.0,3600883.0,3600888.0
309,ECK120010143,sulAp,1020947.0,Sigma70,reverse,1020956.0,1020961.0,1020979.0,1020984.0
310,ECK120010144,trpLp,1323108.0,Sigma70,reverse,1323115.0,1323120.0,1323139.0,1323144.0
311,ECK120010145,tyrRp,1386692.0,Sigma70,forward,1386679.0,1386684.0,1386656.0,1386661.0
312,ECK120010146,uvrDp1,3997907.0,Sigma70,forward,3997895.0,3997900.0,3997873.0,3997878.0
313,ECK120010147,ahpCp,638921.0,Sigma70,forward,638908.0,638913.0,638884.0,638889.0
314,ECK120010148,araEp,2982208.0,Sigma70,reverse,2982217.0,2982222.0,2982242.0,2982247.0
315,ECK120010149,cysBp,1333788.0,Sigma70,forward,1333776.0,1333781.0,1333753.0,1333758.0
316,ECK120010150,cysJp,2891964.0,Sigma70,reverse,2891970.0,2891975.0,2891994.0,2891999.0
317,ECK120010151,cysKp1,2532377.0,Sigma70,forward,2532364.0,2532369.0,2532338.0,2532343.0
318,ECK120010152,fadLp,2461205.0,Sigma38,forward,2461188.0,2461198.0,2461168.0,2461173.0
319,ECK120010153,ilvIHp1,85600.0,Sigma70,forward,85586.0,85591.0,85563.0,85568.0
320,ECK120010154,purEp,553142.0,Sigma70,reverse,553150.0,553155.0,553172.0,553177.0
321,ECK120010155,rpoHp4,3600863.0,Sigma70,reverse,3600871.0,3600876.0,3600894.0,3600899.0
322,ECK120010156,kblp,3792577.0,Sigma70,reverse,3792584.0,3792589.0,3792610.0,3792615.0
323,ECK120010157,tnaCp,3888411.0,Sigma70,forward,3888397.0,3888402.0,3888370.0,3888375.0
324,ECK120010158,tyrPp1,1989645.0,Sigma70,forward,1989630.0,1989635.0,1989607.0,1989612.0
325,ECK120010159,glnBp2,2687503.0,Sigma70,reverse,2687512.0,2687517.0,2687536.0,2687541.0
326,ECK120010160,ilvCp,3957912.0,Sigma70,forward,3957904.0,3957909.0,3957881.0,3957886.0
327,ECK120010161,purAp,4404664.0,Sigma70,forward,4404651.0,4404656.0,4404628.0,4404633.0
328,ECK120010162,alkBp,2309445.0,Sigma70,reverse,2309453.0,2309458.0,2309474.0,2309479.0
329,ECK120010163,aidBp,4414247.0,"Sigma70, Sigma38",forward,4414237.0,4414242.0,4414210.0,4414215.0
330,ECK120010163,aidBp,4414247.0,"Sigma70, Sigma38",forward,4414232.0,4414242.0,4414215.0,4414220.0
331,ECK120010164,slpp,3653936.0,Sigma70,forward,3653924.0,3653929.0,3653902.0,3653907.0
332,ECK120010165,appCp,1037710.0,"Sigma70, Sigma38",forward,1037695.0,1037700.0,1037673.0,1037678.0
333,ECK120010165,appCp,1037710.0,"Sigma70, Sigma38",forward,1037690.0,1037700.0,1037673.0,1037678.0
334,ECK120010166,araFp,1986238.0,"Sigma70, Sigma38",reverse,1986240.0,1986245.0,1986265.0,1986270.0
335,ECK120010166,araFp,1986238.0,"Sigma70, Sigma38",reverse,1986246.0,1986256.0,1986271.0,1986276.0
336,ECK120010167,araJp,412529.0,Sigma70,reverse,412535.0,412540.0,412560.0,412565.0
337,ECK120010168,cydAp1,771170.0,Sigma70,forward,771158.0,771163.0,771134.0,771139.0
338,ECK120010169,cyoAp,451653.0,Sigma70,reverse,451660.0,451665.0,451683.0,451688.0
339,ECK120010170,sdhCp,754958.0,Sigma70,forward,754943.0,754948.0,754920.0,754925.0
340,ECK120010171,sucAp,758586.0,Sigma38,forward,758566.0,758576.0,758550.0,758555.0
341,ECK120010172,fumCp,1686709.0,Sigma38,reverse,1686713.0,1686723.0,1686734.0,1686739.0
342,ECK120010173,gltAp1,754767.0,Sigma70,reverse,754771.0,754776.0,754795.0,754800.0
343,ECK120010174,icdAp1,1195008.0,Sigma70,forward,1194996.0,1195001.0,1194973.0,1194978.0
344,ECK120010175,mdhp1,3384313.0,Sigma70,reverse,3384321.0,3384326.0,3384344.0,3384349.0
345,ECK120010176,carAp1,29551.0,Sigma70,forward,29539.0,29544.0,29516.0,29521.0
346,ECK120010177,argDp,3490221.0,Sigma70,reverse,3490228.0,3490233.0,3490253.0,3490258.0
347,ECK120010178,asnAp,3927129.0,Sigma70,forward,3927122.0,3927127.0,3927095.0,3927100.0
348,ECK120010179,asnCp,3927031.0,Sigma70,reverse,3927037.0,3927042.0,3927059.0,3927064.0
349,ECK120010180,atoDp,2323412.0,Sigma54,forward,2323398.0,2323402.0,2323386.0,2323391.0
350,ECK120010181,betIp,329361.0,Sigma70,reverse,329366.0,329371.0,329391.0,329396.0
351,ECK120010182,betTp,329421.0,Sigma70,forward,329412.0,329417.0,329385.0,329390.0
352,ECK120010183,cadCp,4361963.0,Sigma70,reverse,4361967.0,4361972.0,4361991.0,4361996.0
353,ECK120010184,crpp1,3485953.0,Sigma70,forward,3485936.0,3485941.0,3485909.0,3485914.0
354,ECK120010185,cpdBp,4436629.0,Sigma70,reverse,4436637.0,4436642.0,4436658.0,4436663.0
355,ECK120010186,furpa,710716.0,Sigma70,reverse,710724.0,710729.0,710745.0,710750.0
356,ECK120010187,glgCp1,3569389.0,Sigma70,reverse,3569399.0,3569404.0,3569426.0,3569431.0
357,ECK120010188,speCp,3109175.0,Sigma38,reverse,3109182.0,3109192.0,3109204.0,3109209.0
358,ECK120010189,tdcAp,3267093.0,,reverse,,,,
359,ECK120010190,ubiGp,2339539.0,Sigma70,forward,2339527.0,2339532.0,2339505.0,2339510.0
360,ECK120010191,fucPp,2934119.0,Sigma70,forward,2934102.0,2934107.0,2934081.0,2934086.0
361,ECK120010192,nupGp,3105651.0,Sigma70,forward,3105639.0,3105644.0,3105612.0,3105617.0
362,ECK120010193,uhpTp,3847198.0,Sigma70,reverse,3847205.0,3847210.0,3847231.0,3847236.0
363,ECK120010194,melAp,4341887.0,Sigma70,forward,4341875.0,4341880.0,4341854.0,4341859.0
364,ECK120010195,malXp,1699313.0,Sigma70,forward,1699301.0,1699306.0,1699280.0,1699285.0
365,ECK120010196,srlAp,2825791.0,Sigma70,forward,2825780.0,2825785.0,2825759.0,2825764.0
366,ECK120010197,udpP,4016391.0,Sigma70,forward,4016379.0,4016384.0,4016352.0,4016357.0
367,ECK120010198,flhDp,1978395.0,Sigma70,reverse,1978402.0,1978407.0,1978425.0,1978430.0
368,ECK120010199,malSp,3737470.0,Sigma70,forward,3737458.0,3737463.0,3737432.0,3737437.0
369,ECK120010200,aldBp,3756535.0,Sigma38,reverse,3756542.0,3756552.0,3756565.0,3756570.0
370,ECK120010201,hnsp,1292958.0,Sigma70,reverse,1292965.0,1292970.0,1292988.0,1292993.0
371,ECK120010202,pckp,3532679.0,Sigma70,forward,3532667.0,3532672.0,3532640.0,3532645.0
372,ECK120010203,cynTp,358773.0,Sigma70,forward,358760.0,358765.0,358738.0,358743.0
373,ECK120010204,cynRp,358709.0,Sigma70,reverse,358710.0,358715.0,358736.0,358741.0
374,ECK120010205,cysPp,2543557.0,Sigma70,reverse,2543566.0,2543571.0,2543591.0,2543596.0
375,ECK120010206,cysDp,2876368.0,Sigma70,reverse,2876377.0,2876382.0,2876400.0,2876405.0
376,ECK120010207,nupCp,2513009.0,Sigma70,forward,2512997.0,2513002.0,2512971.0,2512976.0
377,ECK120010208,dsdAp,2479121.0,Sigma70,forward,2479110.0,2479115.0,2479087.0,2479092.0
378,ECK120010209,exuTp2,3245002.0,,forward,,,,
379,ECK120010210,fecIp,4518282.0,Sigma70,reverse,4518290.0,4518295.0,4518316.0,4518321.0
380,ECK120010211,hycAp,2850461.0,Sigma54,reverse,2850471.0,2850475.0,2850482.0,2850487.0
381,ECK120010212,hypAp,2850627.0,Sigma54,forward,2850613.0,2850617.0,2850601.0,2850606.0
382,ECK120010213,proPp1,4330320.0,Sigma70,forward,4330313.0,4330318.0,4330288.0,4330293.0
383,ECK120010214,narXp,1277777.0,Sigma70,reverse,1277785.0,1277790.0,1277806.0,1277811.0
384,ECK120010215,fdnGp,1547372.0,Sigma70,forward,1547358.0,1547363.0,1547332.0,1547337.0
385,ECK120010216,ndhp,1165992.0,Sigma70,forward,1165978.0,1165983.0,1165951.0,1165956.0
386,ECK120010217,fumBp,4347348.0,Sigma70,reverse,4347351.0,4347356.0,4347378.0,4347383.0
387,ECK120010218,aspAp,4368432.0,Sigma70,reverse,4368439.0,4368444.0,4368464.0,4368469.0
388,ECK120010219,fruBp,2263597.0,Sigma70,reverse,2263603.0,2263608.0,2263627.0,2263632.0
389,ECK120010220,ppsp,1787161.0,Sigma70,reverse,1787168.0,1787173.0,1787189.0,1787194.0
390,ECK120010221,fepAp,612667.0,Sigma70,reverse,612674.0,612679.0,612698.0,612703.0
391,ECK120010222,fepBp,624727.0,Sigma70,reverse,624735.0,624740.0,624758.0,624763.0
392,ECK120010223,fepDp1,622234.0,Sigma70,reverse,622241.0,622246.0,622266.0,622271.0
393,ECK120010224,entCp,624831.0,Sigma70,forward,624818.0,624823.0,624795.0,624800.0
394,ECK120010225,tonBp,1311054.0,Sigma70,forward,1311045.0,1311050.0,1311021.0,1311026.0
395,ECK120010226,mglBp,2240566.0,"Sigma70, Sigma38",reverse,2240573.0,2240578.0,2240600.0,2240605.0
396,ECK120010226,mglBp,2240566.0,"Sigma70, Sigma38",reverse,2240573.0,2240583.0,2240598.0,2240603.0
397,ECK120010227,gatYp,2177234.0,Sigma70,reverse,2177237.0,2177242.0,2177258.0,2177263.0
398,ECK120010228,gcvTp,3050772.0,Sigma70,reverse,3050781.0,3050786.0,3050805.0,3050810.0
399,ECK120010229,gcvAp,2942639.0,Sigma70,reverse,2942646.0,2942651.0,2942673.0,2942678.0
400,ECK120010230,glnHp2,848047.0,Sigma54,reverse,848058.0,848062.0,848069.0,848074.0
401,ECK120010231,glpFp,4118161.0,Sigma70,reverse,4118168.0,4118173.0,4118191.0,4118196.0
402,ECK120010232,ihfAp4,1795721.0,Sigma38,reverse,1795727.0,1795737.0,1795751.0,1795756.0
403,ECK120010233,ihfBp,963749.0,"Sigma38, Sigma70",forward,963733.0,963743.0,963715.0,963720.0
404,ECK120010233,ihfBp,963749.0,"Sigma38, Sigma70",forward,963733.0,963743.0,963715.0,963720.0
405,ECK120010234,dpsp,848950.0,"Sigma70, Sigma38",reverse,848958.0,848963.0,848981.0,848986.0
406,ECK120010234,dpsp,848950.0,"Sigma70, Sigma38",reverse,848958.0,848968.0,848980.0,848985.0
407,ECK120010235,ompRp2,3536685.0,Sigma70,reverse,3536696.0,3536701.0,3536717.0,3536722.0
408,ECK120010236,thrLp,148.0,Sigma70,forward,138.0,143.0,111.0,116.0
409,ECK120010237,leuLp,83735.0,Sigma70,reverse,83743.0,83748.0,83766.0,83771.0
410,ECK120010238,umuDp,1230738.0,Sigma70,forward,1230728.0,1230733.0,1230705.0,1230710.0
411,ECK120010239,lrpp,932328.0,Sigma70,forward,932316.0,932321.0,932293.0,932298.0
412,ECK120010240,gltBp,3354509.0,Sigma70,forward,3354499.0,3354504.0,3354476.0,3354481.0
413,ECK120010241,livJp,3599762.0,Sigma70,reverse,3599768.0,3599773.0,3599790.0,3599795.0
414,ECK120010242,livKp1,3597755.0,Sigma70,reverse,3597765.0,3597770.0,3597791.0,3597796.0
415,ECK120010243,fprp,4114499.0,Sigma70,reverse,4114500.0,4114505.0,4114527.0,4114532.0
416,ECK120010244,nfop,2250806.0,Sigma70,forward,2250796.0,2250801.0,2250771.0,2250776.0
417,ECK120010245,marRp,1619093.0,Sigma70,forward,1619080.0,1619085.0,1619057.0,1619062.0
418,ECK120010246,mtlAp,3772188.0,Sigma70,forward,3772176.0,3772181.0,3772153.0,3772158.0
419,ECK120010247,manXp,1901933.0,Sigma70,forward,1901922.0,1901927.0,1901895.0,1901900.0
420,ECK120010248,codBp,354884.0,Sigma70,forward,354872.0,354877.0,354850.0,354855.0
421,ECK120010249,adhEp1,1298413.0,"Sigma38, Sigma70",reverse,1298420.0,1298430.0,1298444.0,1298449.0
422,ECK120010249,adhEp1,1298413.0,"Sigma38, Sigma70",reverse,1298420.0,1298425.0,1298446.0,1298451.0
423,ECK120010250,nrfAp,4287671.0,Sigma70,forward,4287659.0,4287664.0,4287638.0,4287643.0
424,ECK120010251,nhaAp1,17458.0,Sigma70,forward,17445.0,17450.0,17424.0,17429.0
425,ECK120010252,phnCp,4325206.0,Sigma70,reverse,4325207.0,4325212.0,4325234.0,4325239.0
426,ECK120010253,pstSp,3911568.0,"Sigma70, Sigma38",reverse,3911576.0,3911581.0,3911603.0,3911608.0
427,ECK120010253,pstSp,3911568.0,"Sigma70, Sigma38",reverse,3911576.0,3911586.0,3911600.0,3911605.0
428,ECK120010254,speAp,3086048.0,Sigma70,reverse,3086055.0,3086060.0,3086082.0,3086087.0
429,ECK120010255,guaBp,2634107.0,Sigma70,reverse,2634114.0,2634119.0,2634138.0,2634143.0
430,ECK120010256,rbsDp,3933322.0,Sigma70,forward,3933309.0,3933314.0,3933288.0,3933293.0
431,ECK120010257,wzap,2137583.0,Sigma70,reverse,2137591.0,2137596.0,2137614.0,2137619.0
432,ECK120010258,rhaTp,4100566.0,Sigma70,reverse,4100573.0,4100578.0,4100594.0,4100599.0
433,ECK120010259,zwfp,1936376.0,Sigma70,reverse,1936382.0,1936387.0,1936403.0,1936408.0
434,ECK120010260,ftsQp1,102867.0,"Sigma38, Sigma70",forward,102855.0,102865.0,102838.0,102843.0
435,ECK120010260,ftsQp1,102867.0,"Sigma38, Sigma70",forward,102860.0,102865.0,102839.0,102844.0
436,ECK120010261,soxSp,4277423.0,Sigma70,reverse,4277431.0,4277436.0,4277455.0,4277460.0
437,ECK120010262,torCp,1058056.0,Sigma70,forward,1058044.0,1058049.0,1058020.0,1058025.0
438,ECK120010263,treBp,4466210.0,Sigma70,reverse,4466219.0,4466224.0,4466240.0,4466245.0
439,ECK120010264,rhaBp,4097472.0,Sigma70,reverse,4097479.0,4097484.0,4097500.0,4097505.0
440,ECK120010265,lysUp1,4354805.0,Sigma70,reverse,4354807.0,4354812.0,4354834.0,4354839.0
441,ECK120010266,oppAp,1301085.0,Sigma28,forward,1301071.0,1301078.0,1301051.0,1301055.0
442,ECK120010267,serAp1,3058456.0,Sigma70,reverse,3058463.0,3058468.0,3058485.0,3058490.0
443,ECK120010268,glnAp2,4058107.0,Sigma54,reverse,4058117.0,4058121.0,4058128.0,4058133.0
444,ECK120010269,eddp1,1934713.0,Sigma70,reverse,1934719.0,1934724.0,1934742.0,1934747.0
445,ECK120010270,gntKp,3577645.0,Sigma70,reverse,3577650.0,3577655.0,3577673.0,3577678.0
446,ECK120010271,gntTp1,3546405.0,Sigma70,forward,3546393.0,3546398.0,3546369.0,3546374.0
447,ECK120010272,dnaKp1,12048.0,Sigma32,forward,12033.0,12038.0,12014.0,12019.0
448,ECK120010273,dnaKp2,12123.0,Sigma32,forward,12108.0,12113.0,12089.0,12094.0
449,ECK120010274,dapBp1,28343.0,Sigma70,forward,28331.0,28336.0,28307.0,28312.0
450,ECK120010275,carBp,30775.0,,forward,,,,
451,ECK120010276,folAp,49799.0,Sigma70,forward,49787.0,49792.0,49763.0,49768.0
452,ECK120010277,ilvIp4,85420.0,Sigma70,forward,85407.0,85412.0,85384.0,85389.0
453,ECK120010278,ilvIp3,85453.0,Sigma70,forward,85439.0,85444.0,85416.0,85421.0
454,ECK120010279,ilvIp2,85540.0,,forward,85528.0,85533.0,85505.0,85510.0
455,ECK120010280,pdhRp,122034.0,"Sigma70, Sigma38",forward,122022.0,122027.0,121999.0,122004.0
456,ECK120010280,pdhRp,122034.0,"Sigma70, Sigma38",forward,122017.0,122027.0,121997.0,122002.0
457,ECK120010281,aceEp,122969.0,"Sigma70, Sigma38",forward,122956.0,122961.0,122934.0,122939.0
458,ECK120010281,aceEp,122969.0,"Sigma70, Sigma38",forward,122951.0,122961.0,122934.0,122939.0
459,ECK120010282,lpdAp,127717.0,Sigma70,forward,127705.0,127710.0,127683.0,127688.0
460,ECK120010283,degPp,180845.0,Sigma24,forward,180834.0,180838.0,180812.0,180817.0
461,ECK120010284,dapDp,185977.0,Sigma70,reverse,185987.0,185992.0,186008.0,186013.0
462,ECK120010285,proSp,218837.0,Sigma70,reverse,218843.0,218848.0,218864.0,218869.0
463,ECK120010286,dnaQp1,235934.0,,forward,,,,
464,ECK120010287,dnaQp2,236017.0,,forward,,,,
465,ECK120010288,rnhAp,236041.0,,reverse,,,,
466,ECK120010289,pepDp2,255776.0,,reverse,,,,
467,ECK120010290,pepDp1,255809.0,,reverse,,,,
468,ECK120010291,lacIp,367538.0,,reverse,,,,
469,ECK120010292,queAp,424985.0,,forward,,,,
470,ECK120010293,tsxp2,432091.0,Sigma70,reverse,432098.0,432103.0,432121.0,432126.0
471,ECK120010294,tsxp1,432245.0,Sigma70,reverse,432252.0,432257.0,432278.0,432283.0
472,ECK120010295,clpPp1,456577.0,Sigma70,forward,456565.0,456570.0,456542.0,456547.0
473,ECK120010296,htpGp1,495075.0,Sigma32,forward,495061.0,495066.0,495041.0,495046.0
474,ECK120010297,htpGp2,495084.0,Sigma32,forward,495072.0,495077.0,495056.0,495061.0
475,ECK120010298,adkp,497139.0,,forward,,,,
476,ECK120010299,fesp,612687.0,Sigma70,forward,612678.0,612683.0,612652.0,612657.0
477,ECK120010300,asnBp,699222.0,,reverse,,,,
478,ECK120010301,umpHp,700352.0,,reverse,,,,
479,ECK120010302,glnSp1,706060.0,,forward,,,,
480,ECK120010303,furpb,710723.0,Sigma70,reverse,710724.0,710729.0,710745.0,710750.0
481,ECK120010304,gltAp2,754670.0,,reverse,,,,
482,ECK120010305,sdhDp2,755404.0,Sigma70,forward,755392.0,755397.0,755367.0,755372.0
483,ECK120010306,uvrBp3,813152.0,Sigma70,forward,813140.0,813145.0,813117.0,813122.0
484,ECK120010307,glnHp1,848198.0,,reverse,,,,
485,ECK120010308,focAp1,954493.0,Sigma70,reverse,954499.0,954504.0,954520.0,954525.0
486,ECK120010309,focAp3,954814.0,Sigma70,reverse,954822.0,954827.0,954848.0,954853.0
487,ECK120010310,rpsAp3,961859.0,Sigma70,forward,961850.0,961855.0,961826.0,961832.0
488,ECK120010311,aspCp,985743.0,,reverse,,,,
489,ECK120010312,ompAp2,1020187.0,,reverse,,,,
490,ECK120010313,putPp2,1079179.0,,forward,,,,
491,ECK120010314,putPp3,1079185.0,,forward,,,,
492,ECK120010315,putPp4,1079210.0,Sigma70,forward,1079199.0,1079204.0,1079176.0,1079181.0
493,ECK120010316,putPp5,1079291.0,,forward,,,,
494,ECK120010317,phoHp1,1084865.0,Sigma70,forward,1084858.0,1084863.0,1084836.0,1084841.0
495,ECK120010318,yceDp1,1146649.0,,forward,1146637.0,1146642.0,1146614.0,1146619.0
496,ECK120010319,yceDp2,1146791.0,,forward,1146779.0,1146784.0,1146756.0,1146761.0
497,ECK120010320,treAp,1247425.0,Sigma38,reverse,1247429.0,1247439.0,1247452.0,1247457.0
498,ECK120010321,hemAp2,1263583.0,,forward,,,,
499,ECK120010322,hemAp1,1263676.0,Sigma70,forward,1263663.0,1263668.0,1263641.0,1263646.0
500,ECK120010323,trpCp,1319944.0,Sigma70,reverse,1319953.0,1319958.0,1319974.0,1319979.0
501,ECK120010324,pyrFp,1341870.0,Sigma70,forward,1341857.0,1341862.0,1341836.0,1341841.0
502,ECK120010325,rimLp,1498743.0,,forward,1498731.0,1498736.0,1498708.0,1498713.0
503,ECK120010326,manAp,1688551.0,Sigma70,forward,1688544.0,1688549.0,1688521.0,1688526.0
504,ECK120010327,sodBp,1735323.0,Sigma70,forward,1735313.0,1735318.0,1735292.0,1735297.0
505,ECK120010328,lpp,1757383.0,,forward,,,,
506,ECK120010329,pheMp,1799301.0,,reverse,,,,
507,ECK120010330,rplTp,1799763.0,,reverse,,,,
508,ECK120010331,infCp,1801346.0,,reverse,,,,
509,ECK120010332,pfkBp1,1806351.0,Sigma38,forward,1806335.0,1806345.0,1806317.0,1806322.0
510,ECK120010333,katEp,1813814.0,Sigma38,forward,1813796.0,1813806.0,1813776.0,1813781.0
511,ECK120010334,gdhAp1,1842308.0,Sigma70,forward,1842294.0,1842299.0,1842269.0,1842274.0
512,ECK120010335,gapAp2,1862618.0,Sigma32,forward,1862602.0,1862607.0,1862582.0,1862587.0
513,ECK120010336,htpXp,1912618.0,Sigma32,reverse,1912630.0,1912635.0,1912647.0,1912652.0
514,ECK120010337,edap3,1932784.0,,reverse,,,,
515,ECK120010338,edap2,1932799.0,,reverse,,,,
516,ECK120010339,edap1,1933109.0,,reverse,,,,
517,ECK120010340,ruvAp2,1946016.0,,reverse,,,,
518,ECK120010341,ruvAp1,1946024.0,,reverse,,,,
519,ECK120010342,tyrPp2,1989502.0,,forward,,,,
520,ECK120010343,uvrCp3,1994879.0,Sigma70,reverse,1994884.0,1994889.0,1994907.0,1994912.0
521,ECK120010344,uvrYp2,1995406.0,Sigma70,reverse,1995410.0,1995415.0,1995433.0,1995438.0
522,ECK120010346,amnp1,2055031.0,,forward,,,,
523,ECK120010347,sbcBp,2082728.0,,forward,,,,
524,ECK120010349,hisBp,2093360.0,Sigma70,forward,2093354.0,2093359.0,2093328.0,2093333.0
525,ECK120010350,gndp,2101324.0,Sigma70,reverse,2101332.0,2101337.0,2101355.0,2101360.0
526,ECK120010351,micFp,2313084.0,Sigma70,forward,2313071.0,2313076.0,2313045.0,2313050.0
527,ECK120010352,cvpAp2,2430770.0,,reverse,,,,
528,ECK120010353,pdxBp,2437884.0,,reverse,,,,
529,ECK120010354,flKp,2437912.0,,forward,,,,
530,ECK120010355,fabBp,2441641.0,Sigma70,reverse,2441648.0,2441653.0,2441671.0,2441676.0
531,ECK120010356,ptsHp4,2533501.0,"Sigma32, Sigma70",forward,2533487.0,2533492.0,2533464.0,2533469.0
532,ECK120010356,ptsHp4,2533501.0,"Sigma32, Sigma70",forward,2533484.0,2533492.0,2533456.0,2533468.0
533,ECK120010357,ptsHp2,2533601.0,Sigma70,forward,2533590.0,2533595.0,2533568.0,2533573.0
534,ECK120010358,crrp2,2535480.0,,forward,,,,
535,ECK120010359,crrpI,2535610.0,Sigma38,forward,,,,
536,ECK120010360,dapAp,2599784.0,Sigma70,reverse,2599791.0,2599796.0,2599815.0,2599820.0
537,ECK120010361,hisSp,2640642.0,Sigma70,reverse,2640649.0,2640654.0,2640673.0,2640678.0
538,ECK120010362,hmpAp,2685797.0,Sigma38,forward,2685778.0,2685788.0,2685761.0,2685766.0
539,ECK120010363,lepAp,2707196.0,,reverse,,,,
540,ECK120010364,ungp,2716738.0,,forward,,,,
541,ECK120010365,clpBp,2734205.0,"Sigma32, Sigma70",reverse,2734215.0,2734220.0,2734234.0,2734239.0
542,ECK120010365,clpBp,2734205.0,"Sigma32, Sigma70",reverse,2734208.0,2734213.0,2734234.0,2734239.0
543,ECK120010366,pheLp,2737579.0,Sigma70,forward,2737568.0,2737573.0,2737544.0,2737549.0
544,ECK120010367,grpEp,2750747.0,Sigma32,reverse,2750757.0,2750762.0,2750776.0,2750781.0
545,ECK120010368,proVp1,2804563.0,"Sigma70, Sigma38",forward,2804551.0,2804556.0,2804524.0,2804529.0
546,ECK120010368,proVp1,2804563.0,"Sigma70, Sigma38",forward,2804546.0,2804556.0,2804528.0,2804533.0
547,ECK120010369,proVp2,2804599.0,Sigma70,forward,2804588.0,2804593.0,2804566.0,2804571.0
548,ECK120010370,proVp3,2804755.0,Sigma70,forward,2804742.0,2804747.0,2804720.0,2804725.0
549,ECK120010371,alaSp,2822090.0,,reverse,,,,
550,ECK120010372,pyrGp2,2909717.0,,reverse,,,,
551,ECK120010373,pyrGp1,2909797.0,,reverse,,,,
552,ECK120010374,relAp1,2913829.0,Sigma70,reverse,2913836.0,2913841.0,2913861.0,2913866.0
553,ECK120010375,ptrAp,2959011.0,Sigma70,reverse,2959017.0,2959022.0,2959040.0,2959045.0
