,TRANSCRIPTION_UNIT_ID,GENE_ID
871,ECK120009325,ECK120000963
872,ECK120009325,ECK120000961
873,ECK120009325,ECK120000960
874,ECK120009325,ECK120004460
875,ECK120009325,ECK120000959
876,ECK120009325,ECK120000958
877,ECK120009325,ECK120000962
878,ECK120009326,ECK120001034
879,ECK120009327,ECK120000345
880,ECK120009327,ECK120000342
881,ECK120009328,ECK120000314
882,ECK120009328,ECK120000313
883,ECK120009329,ECK120001287
884,ECK120009330,ECK120002173
885,ECK120009331,ECK120000450
886,ECK120009332,ECK120000416
887,ECK120009333,ECK120000681
888,ECK120009334,ECK120000171
889,ECK120009334,ECK120000170
890,ECK120009334,ECK120000172
891,ECK120009335,ECK120001385
892,ECK120009336,ECK120000192
893,ECK120009336,ECK120000190
894,ECK120009336,ECK120000193
895,ECK120009336,ECK120000178
896,ECK120009336,ECK120000188
897,ECK120009337,ECK120000180
898,ECK120009337,ECK120000181
899,ECK120009337,ECK120000189
900,ECK120009338,ECK120001896
901,ECK120009339,ECK120000243
902,ECK120009339,ECK120000244
903,ECK120009340,ECK120002429
904,ECK120009341,ECK120002376
905,ECK120009342,ECK120000280
906,ECK120009342,ECK120000284
907,ECK120009342,ECK120000283
908,ECK120009342,ECK120000282
909,ECK120009342,ECK120000281
910,ECK120009343,ECK120000279
911,ECK120009344,ECK120000467
912,ECK120009344,ECK120000469
913,ECK120009344,ECK120000470
914,ECK120009344,ECK120000471
915,ECK120009344,ECK120000472
916,ECK120009344,ECK120000473
917,ECK120009344,ECK120000474
918,ECK120009344,ECK120003979
919,ECK120009344,ECK120000468
920,ECK120009345,ECK120000476
921,ECK120009345,ECK120000477
922,ECK120009345,ECK120000478
923,ECK120009345,ECK120000479
924,ECK120009345,ECK120000480
925,ECK120009346,ECK120001560
926,ECK120009347,ECK120000639
927,ECK120009347,ECK120000636
928,ECK120009348,ECK120001207
929,ECK120009348,ECK120001206
930,ECK120009348,ECK120001205
931,ECK120009349,ECK120000642
932,ECK120009350,ECK120000350
933,ECK120009351,ECK120000091
934,ECK120009352,ECK120000330
935,ECK120009352,ECK120000331
936,ECK120009352,ECK120004449
937,ECK120009353,ECK120000750
938,ECK120009354,ECK120000256
939,ECK120009354,ECK120000287
940,ECK120009355,ECK120000288
941,ECK120009356,ECK120000289
942,ECK120009356,ECK120000292
943,ECK120009356,ECK120000290
944,ECK120009357,ECK120000255
945,ECK120009357,ECK120000257
946,ECK120009357,ECK120000254
947,ECK120009357,ECK120000253
948,ECK120009357,ECK120001093
949,ECK120009358,ECK120001001
950,ECK120009359,ECK120000586
951,ECK120009359,ECK120000585
952,ECK120009359,ECK120000587
953,ECK120009360,ECK120002276
954,ECK120009360,ECK120002278
955,ECK120009360,ECK120002275
956,ECK120009360,ECK120002274
957,ECK120009360,ECK120003711
958,ECK120009360,ECK120002277
959,ECK120009361,ECK120001406
960,ECK120009361,ECK120000364
961,ECK120009361,ECK120001744
962,ECK120009362,ECK120001729
963,ECK120009363,ECK120000379
964,ECK120009363,ECK120000381
965,ECK120009363,ECK120000382
966,ECK120009364,ECK120000391
967,ECK120009364,ECK120001472
968,ECK120009364,ECK120000389
969,ECK120009365,ECK120000433
970,ECK120009366,ECK120000434
971,ECK120009367,ECK120001381
972,ECK120009368,ECK120000263
973,ECK120009368,ECK120000665
974,ECK120009369,ECK120001251
975,ECK120009369,ECK120000988
976,ECK120009369,ECK120000989
977,ECK120009369,ECK120000987
978,ECK120009370,ECK120001527
979,ECK120009370,ECK120001528
980,ECK120009370,ECK120001529
981,ECK120009370,ECK120001204
982,ECK120009370,ECK120001253
983,ECK120009371,ECK120001045
984,ECK120009371,ECK120001046
985,ECK120009372,ECK120000540
986,ECK120009373,ECK120001469
987,ECK120009373,ECK120000397
988,ECK120009373,ECK120000396
989,ECK120009374,ECK120000532
990,ECK120009375,ECK120000529
991,ECK120009375,ECK120000530
992,ECK120009375,ECK120000534
993,ECK120009375,ECK120000531
994,ECK120009375,ECK120000533
995,ECK120009376,ECK120000542
996,ECK120009377,ECK120000544
997,ECK120009378,ECK120000550
998,ECK120009379,ECK120000621
999,ECK120009380,ECK120000644
1000,ECK120009381,ECK120001547
1001,ECK120009381,ECK120001398
1002,ECK120009381,ECK120001399
1003,ECK120009382,ECK120000576
1004,ECK120009383,ECK120000401
1005,ECK120009384,ECK120001891
1006,ECK120009384,ECK120000609
1007,ECK120009384,ECK120000608
1008,ECK120009385,ECK120000624
1009,ECK120009386,ECK120000733
1010,ECK120009387,ECK120000560
1011,ECK120009387,ECK120000562
1012,ECK120009387,ECK120000561
1013,ECK120009388,ECK120001298
1014,ECK120009388,ECK120001297
1015,ECK120009389,ECK120000028
1016,ECK120009390,ECK120001874
1017,ECK120009390,ECK120001873
1018,ECK120009390,ECK120001715
1019,ECK120009390,ECK120001875
1020,ECK120009390,ECK120001876
1021,ECK120009390,ECK120001877
1022,ECK120009390,ECK120001872
1023,ECK120009391,ECK120001066
1024,ECK120009391,ECK120000645
1025,ECK120009392,ECK120000717
1026,ECK120009392,ECK120000716
1027,ECK120009392,ECK120000715
1028,ECK120009392,ECK120000714
1029,ECK120009392,ECK120000713
1030,ECK120009392,ECK120000712
1031,ECK120009392,ECK120000711
1032,ECK120009392,ECK120000710
1033,ECK120009392,ECK120000709
1034,ECK120009392,ECK120000708
1035,ECK120009392,ECK120000707
1036,ECK120009392,ECK120004320
1037,ECK120009392,ECK120001256
1038,ECK120009392,ECK120000706
1039,ECK120009392,ECK120000705
1040,ECK120009393,ECK120000726
1041,ECK120009393,ECK120000774
1042,ECK120009393,ECK120000773
1043,ECK120009393,ECK120000775
1044,ECK120009393,ECK120000725
1045,ECK120009394,ECK120000765
1046,ECK120009395,ECK120000948
1047,ECK120009395,ECK120000949
1048,ECK120009396,ECK120000414
1049,ECK120009396,ECK120000413
1050,ECK120009397,ECK120000808
1051,ECK120009397,ECK120000810
1052,ECK120009397,ECK120000805
1053,ECK120009397,ECK120000807
1054,ECK120009397,ECK120000806
1055,ECK120009397,ECK120000809
1056,ECK120009398,ECK120003693
1057,ECK120009398,ECK120003692
1058,ECK120009398,ECK120003691
1059,ECK120009398,ECK120003690
1060,ECK120009398,ECK120003689
1061,ECK120009399,ECK120001284
1062,ECK120009400,ECK120001199
1063,ECK120009401,ECK120000341
1064,ECK120009401,ECK120000333
1065,ECK120009401,ECK120000336
1066,ECK120009402,ECK120000947
1067,ECK120009403,ECK120001748
1068,ECK120009403,ECK120001747
1069,ECK120009403,ECK120002084
1070,ECK120009404,ECK120001368
1071,ECK120009404,ECK120002029
1072,ECK120009405,ECK120000048
1073,ECK120009405,ECK120000051
1074,ECK120009405,ECK120000049
1075,ECK120009406,ECK120000272
1076,ECK120009406,ECK120000273
1077,ECK120009407,ECK120000394
1078,ECK120009407,ECK120000392
1079,ECK120009408,ECK120000578
1080,ECK120009409,ECK120001798
1081,ECK120009409,ECK120001797
1082,ECK120009409,ECK120001799
1083,ECK120009410,ECK120001018
1084,ECK120009411,ECK120000546
1085,ECK120009412,ECK120000668
1086,ECK120009412,ECK120000667
1087,ECK120009412,ECK120000669
1088,ECK120009412,ECK120000671
1089,ECK120009412,ECK120000670
1090,ECK120009413,ECK120000919
1091,ECK120009414,ECK120000933
1092,ECK120009415,ECK120000505
1093,ECK120009415,ECK120000982
1094,ECK120009416,ECK120001259
1095,ECK120009417,ECK120000251
1096,ECK120009417,ECK120000250
1097,ECK120009418,ECK120002341
1098,ECK120009418,ECK120002343
1099,ECK120009419,ECK120002247
1100,ECK120009420,ECK120001591
1101,ECK120009421,ECK120000269
1102,ECK120009421,ECK120000270
1103,ECK120009422,ECK120000211
1104,ECK120009423,ECK120001646
1105,ECK120009423,ECK120001647
1106,ECK120009424,ECK120000261
1107,ECK120009424,ECK120000260
1108,ECK120009425,ECK120001457
1109,ECK120009426,ECK120000428
1110,ECK120009426,ECK120000430
1111,ECK120009426,ECK120000429
1112,ECK120009426,ECK120000588
1113,ECK120009426,ECK120001693
1114,ECK120009426,ECK120001694
1115,ECK120009426,ECK120001332
1116,ECK120009426,ECK120001254
1117,ECK120009426,ECK120000431
1118,ECK120009427,ECK120000037
1119,ECK120009427,ECK120000038
1120,ECK120009428,ECK120000041
1121,ECK120009428,ECK120001119
1122,ECK120009429,ECK120002119
1123,ECK120009429,ECK120002120
1124,ECK120009429,ECK120002121
1125,ECK120009430,ECK120001572
1126,ECK120009430,ECK120001573
1127,ECK120009430,ECK120001574
1128,ECK120009430,ECK120001575
1129,ECK120009431,ECK120000081
1130,ECK120009431,ECK120000082
1131,ECK120009432,ECK120000083
1132,ECK120009433,ECK120000101
1133,ECK120009433,ECK120000102
1134,ECK120009433,ECK120000095
1135,ECK120009433,ECK120000097
1136,ECK120009433,ECK120000100
1137,ECK120009433,ECK120000094
1138,ECK120009433,ECK120000099
1139,ECK120009433,ECK120000098
1140,ECK120009433,ECK120000096
1141,ECK120009434,ECK120001565
1142,ECK120009434,ECK120001566
1143,ECK120009435,ECK120001563
1144,ECK120009435,ECK120001562
1145,ECK120009436,ECK120000124
1146,ECK120009436,ECK120000123
1147,ECK120009436,ECK120000125
1148,ECK120009437,ECK120002330
1149,ECK120009437,ECK120001514
1150,ECK120009437,ECK120001513
1151,ECK120009437,ECK120001512
1152,ECK120009437,ECK120001510
1153,ECK120009437,ECK120001511
1154,ECK120009438,ECK120000140
1155,ECK120009438,ECK120000136
1156,ECK120009438,ECK120000137
1157,ECK120009438,ECK120000138
1158,ECK120009438,ECK120002087
1159,ECK120009438,ECK120000139
1160,ECK120009439,ECK120002265
1161,ECK120009439,ECK120002264
1162,ECK120009440,ECK120002001
1163,ECK120009440,ECK120001225
1164,ECK120009441,ECK120000155
1165,ECK120009441,ECK120000154
1166,ECK120009442,ECK120002050
1167,ECK120009442,ECK120002049
1168,ECK120009442,ECK120002434
1169,ECK120009443,ECK120001196
1170,ECK120009443,ECK120000141
1171,ECK120009443,ECK120000721
1172,ECK120009443,ECK120001197
1173,ECK120009444,ECK120001371
1174,ECK120009444,ECK120000010
1175,ECK120009445,ECK120001374
1176,ECK120009445,ECK120001373
1177,ECK120009446,ECK120000651
1178,ECK120009446,ECK120000199
1179,ECK120009447,ECK120001057
1180,ECK120009447,ECK120000205
1181,ECK120009448,ECK120001242
1182,ECK120009448,ECK120001404
1183,ECK120009449,ECK120000229
1184,ECK120009449,ECK120000236
1185,ECK120009449,ECK120000819
1186,ECK120009450,ECK120002604
1187,ECK120009450,ECK120000235
1188,ECK120009450,ECK120000234
1189,ECK120009451,ECK120001194
1190,ECK120009451,ECK120000238
1191,ECK120009451,ECK120000231
1192,ECK120009452,ECK120000242
1193,ECK120009452,ECK120002337
1194,ECK120009452,ECK120002338
1195,ECK120009452,ECK120002340
1196,ECK120009452,ECK120002339
1197,ECK120009453,ECK120001898
1198,ECK120009453,ECK120001897
1199,ECK120009454,ECK120000262
1200,ECK120009454,ECK120000666
1201,ECK120009455,ECK120000265
1202,ECK120009455,ECK120000266
1203,ECK120009456,ECK120001289
1204,ECK120009456,ECK120000271
1205,ECK120009456,ECK120001288
1206,ECK120009457,ECK120001257
1207,ECK120009458,ECK120000278
1208,ECK120009458,ECK120001787
1209,ECK120009458,ECK120001788
1210,ECK120009458,ECK120001789
1211,ECK120009459,ECK120002007
1212,ECK120009459,ECK120002006
1213,ECK120009459,ECK120002425
1214,ECK120009460,ECK120000258
1215,ECK120009460,ECK120000291
1216,ECK120009460,ECK120016289
1217,ECK120009460,ECK120000293
1218,ECK120009461,ECK120002689
1219,ECK120009461,ECK120002678
1220,ECK120009461,ECK120003158
1221,ECK120009462,ECK120002683
1222,ECK120009462,ECK120002684
1223,ECK120009462,ECK120002685
1224,ECK120009462,ECK120002686
1225,ECK120009462,ECK120002687
1226,ECK120009462,ECK120002682
1227,ECK120009462,ECK120002680
1228,ECK120009462,ECK120002679
1229,ECK120009462,ECK120002688
1230,ECK120009463,ECK120001355
1231,ECK120009463,ECK120001356
1232,ECK120009463,ECK120000832
1233,ECK120009464,ECK120001318
1234,ECK120009464,ECK120002694
1235,ECK120009464,ECK120002693
1236,ECK120009464,ECK120002692
1237,ECK120009464,ECK120001599
1238,ECK120009464,ECK120001598
1239,ECK120009465,ECK120001901
1240,ECK120009465,ECK120000317
1241,ECK120009465,ECK120000318
1242,ECK120009465,ECK120001202
1243,ECK120009465,ECK120001900
1244,ECK120009465,ECK120000316
1245,ECK120009465,ECK120001902
1246,ECK120009466,ECK120001462
1247,ECK120009466,ECK120001463
1248,ECK120009467,ECK120000339
1249,ECK120009467,ECK120000340
1250,ECK120009467,ECK120000334
1251,ECK120009468,ECK120001349
1252,ECK120009469,ECK120000375
1253,ECK120009469,ECK120001179
1254,ECK120009470,ECK120000403
1255,ECK120009470,ECK120000402
1256,ECK120009471,ECK120001365
1257,ECK120009471,ECK120001364
1258,ECK120009471,ECK120001366
1259,ECK120009472,ECK120000422
1260,ECK120009472,ECK120000427
1261,ECK120009472,ECK120000426
1262,ECK120009472,ECK120000423
1263,ECK120009473,ECK120000436
1264,ECK120009473,ECK120000435
1265,ECK120009474,ECK120000441
1266,ECK120009474,ECK120000444
1267,ECK120009474,ECK120000437
1268,ECK120009474,ECK120000443
1269,ECK120009474,ECK120000438
1270,ECK120009474,ECK120000439
1271,ECK120009474,ECK120000440
1272,ECK120009474,ECK120000442
1273,ECK120009474,ECK120001243
1274,ECK120009475,ECK120000453
1275,ECK120009475,ECK120000451
1276,ECK120009476,ECK120001811
1277,ECK120009476,ECK120001619
1278,ECK120009477,ECK120000466
1279,ECK120009477,ECK120000465
1280,ECK120009477,ECK120000464
1281,ECK120009477,ECK120000462
1282,ECK120009477,ECK120000461
1283,ECK120009477,ECK120000463
1284,ECK120009478,ECK120004114
1285,ECK120009478,ECK120001739
1286,ECK120009478,ECK120001738
1287,ECK120009478,ECK120001737
1288,ECK120009478,ECK120001736
1289,ECK120009478,ECK120001735
1290,ECK120009478,ECK120001734
1291,ECK120009478,ECK120001733
1292,ECK120009479,ECK120001067
1293,ECK120009479,ECK120000485
1294,ECK120009479,ECK120001069
1295,ECK120009479,ECK120001068
1296,ECK120009479,ECK120000541
1297,ECK120009480,ECK120000510
1298,ECK120009480,ECK120000509
1299,ECK120009481,ECK120000513
1300,ECK120009481,ECK120001171
1301,ECK120009483,ECK120000991
1302,ECK120009483,ECK120002030
1303,ECK120009485,ECK120001815
1304,ECK120009485,ECK120001816
1305,ECK120009486,ECK120000572
1306,ECK120009486,ECK120002230
1307,ECK120009486,ECK120002291
1308,ECK120009486,ECK120001336
1309,ECK120009486,ECK120002292
1310,ECK120009486,ECK120001486
1311,ECK120009487,ECK120000589
1312,ECK120009487,ECK120000591
1313,ECK120009487,ECK120000590
1314,ECK120009488,ECK120001546
1315,ECK120009488,ECK120001543
1316,ECK120009488,ECK120001609
1317,ECK120009488,ECK120001545
1318,ECK120009488,ECK120001544
1319,ECK120009489,ECK120002283
1320,ECK120009489,ECK120000002
1321,ECK120009489,ECK120000148
1322,ECK120009490,ECK120000149
1323,ECK120009490,ECK120000150
1324,ECK120009491,ECK120000595
1325,ECK120009491,ECK120000145
1326,ECK120009491,ECK120000142
1327,ECK120009491,ECK120000594
1328,ECK120009492,ECK120000602
1329,ECK120009492,ECK120000603
1330,ECK120009492,ECK120000601
1331,ECK120009493,ECK120001966
1332,ECK120009493,ECK120001965
1333,ECK120009493,ECK120001967
1334,ECK120009493,ECK120001968
1335,ECK120009493,ECK120002065
1336,ECK120009493,ECK120001969
1337,ECK120009493,ECK120001970
1338,ECK120009493,ECK120001971
1339,ECK120009493,ECK120001972
1340,ECK120009493,ECK120001973
1341,ECK120009493,ECK120001974
1342,ECK120009493,ECK120001975
1343,ECK120009493,ECK120001977
1344,ECK120009493,ECK120002044
1345,ECK120009493,ECK120001976
1346,ECK120009494,ECK120000641
1347,ECK120009494,ECK120000640
1348,ECK120009494,ECK120000638
1349,ECK120009494,ECK120000637
1350,ECK120009495,ECK120001679
1351,ECK120009495,ECK120001678
1352,ECK120009496,ECK120001984
1353,ECK120009496,ECK120001985
1354,ECK120009496,ECK120001981
1355,ECK120009496,ECK120001982
1356,ECK120009496,ECK120001983
1357,ECK120009496,ECK120001473
1358,ECK120009497,ECK120000503
1359,ECK120009497,ECK120002015
1360,ECK120009498,ECK120001990
1361,ECK120009498,ECK120001988
1362,ECK120009498,ECK120001708
1363,ECK120009498,ECK120001992
1364,ECK120009498,ECK120001993
1365,ECK120009498,ECK120001994
1366,ECK120009498,ECK120001995
1367,ECK120009498,ECK120001996
1368,ECK120009498,ECK120001997
1369,ECK120009498,ECK120001707
1370,ECK120009498,ECK120001998
1371,ECK120009498,ECK120001991
1372,ECK120009498,ECK120001989
1373,ECK120009499,ECK120001161
1374,ECK120009499,ECK120000498
1375,ECK120009499,ECK120000658
1376,ECK120009500,ECK120001689
1377,ECK120009500,ECK120001690
1378,ECK120009501,ECK120001684
1379,ECK120009501,ECK120001618
1380,ECK120009502,ECK120000678
1381,ECK120009502,ECK120001453
1382,ECK120009502,ECK120004239
1383,ECK120009503,ECK120001342
1384,ECK120009503,ECK120000683
1385,ECK120009504,ECK120001838
1386,ECK120009504,ECK120001839
1387,ECK120009507,ECK120000723
1388,ECK120009507,ECK120000722
1389,ECK120009508,ECK120000735
1390,ECK120009508,ECK120000736
1391,ECK120009509,ECK120000741
1392,ECK120009509,ECK120000742
1393,ECK120009509,ECK120000743
1394,ECK120009509,ECK120000740
1395,ECK120009510,ECK120001580
1396,ECK120009510,ECK120001579
1397,ECK120009510,ECK120001578
1398,ECK120009510,ECK120001577
1399,ECK120009511,ECK120001369
1400,ECK120009511,ECK120001466
1401,ECK120009512,ECK120000545
1402,ECK120009512,ECK120000753
1403,ECK120009513,ECK120000758
1404,ECK120009513,ECK120000759
1405,ECK120009514,ECK120000771
1406,ECK120009514,ECK120000770
1407,ECK120009514,ECK120000769
1408,ECK120009514,ECK120000768
1409,ECK120009514,ECK120000767
1410,ECK120009515,ECK120000812
1411,ECK120009516,ECK120000813
1412,ECK120009517,ECK120001388
1413,ECK120009517,ECK120002097
1414,ECK120009517,ECK120001170
1415,ECK120009517,ECK120000829
1416,ECK120009519,ECK120001903
1417,ECK120009519,ECK120001904
1418,ECK120009519,ECK120001905
1419,ECK120009519,ECK120002272
1420,ECK120009519,ECK120002273
1421,ECK120009520,ECK120000264
1422,ECK120009520,ECK120000848
1423,ECK120009521,ECK120001501
1424,ECK120009521,ECK120001502
1425,ECK120009522,ECK120000799
1426,ECK120009522,ECK120000854
1427,ECK120009523,ECK120000864
1428,ECK120009523,ECK120000885
1429,ECK120009523,ECK120000886
1430,ECK120009523,ECK120000862
1431,ECK120009524,ECK120000865
1432,ECK120009524,ECK120000899
1433,ECK120009525,ECK120000879
1434,ECK120009525,ECK120000867
1435,ECK120009525,ECK120000757
1436,ECK120009525,ECK120001210
1437,ECK120009525,ECK120000866
1438,ECK120009525,ECK120000875
1439,ECK120009525,ECK120000859
1440,ECK120009525,ECK120000904
1441,ECK120009525,ECK120000898
1442,ECK120009525,ECK120000860
1443,ECK120009525,ECK120000895
1444,ECK120009525,ECK120000870
1445,ECK120009526,ECK120002561
1446,ECK120009526,ECK120002560
1447,ECK120009527,ECK120000877
1448,ECK120009527,ECK120000882
1449,ECK120009528,ECK120000853
1450,ECK120009528,ECK120000883
1451,ECK120009530,ECK120003917
1452,ECK120009530,ECK120003918
1453,ECK120009530,ECK120001827
1454,ECK120009530,ECK120002216
1455,ECK120009532,ECK120000890
1456,ECK120009532,ECK120000955
1457,ECK120009532,ECK120000956
1458,ECK120009532,ECK120000820
1459,ECK120009533,ECK120001022
1460,ECK120009533,ECK120002606
1461,ECK120009533,ECK120000892
1462,ECK120009534,ECK120000908
1463,ECK120009534,ECK120000755
1464,ECK120009534,ECK120000896
1465,ECK120009534,ECK120000861
1466,ECK120009535,ECK120000907
1467,ECK120009535,ECK120000878
1468,ECK120009535,ECK120000868
1469,ECK120009535,ECK120000893
1470,ECK120009535,ECK120000873
1471,ECK120009535,ECK120000909
1472,ECK120009535,ECK120000856
1473,ECK120009535,ECK120000874
1474,ECK120009535,ECK120000858
1475,ECK120009535,ECK120000857
1476,ECK120009535,ECK120000900
1477,ECK120009536,ECK120000353
1478,ECK120009536,ECK120000897
1479,ECK120009536,ECK120001025
1480,ECK120009536,ECK120000902
1481,ECK120009537,ECK120000901
1482,ECK120009537,ECK120000894
1483,ECK120009537,ECK120000903
1484,ECK120009537,ECK120000884
1485,ECK120009537,ECK120000869
1486,ECK120009539,ECK120001136
