,SITE_ID,SITE_POSLEFT,SITE_POSRIGHT,CONFORMATION_ID
2311,ECK125110223,1103503,1103517,ECK125269248
2312,ECK125110225,1103478,1103492,ECK125269248
2313,ECK125110227,1103466,1103482,ECK125269248
2314,ECK125110229,1103446,1103460,ECK125269248
2315,ECK125110231,1103433,1103447,ECK125269248
2316,ECK125110233,1103411,1103425,ECK125269248
2317,ECK125110235,1103380,1103394,ECK125269248
2318,ECK125110237,1103503,1103533,ECK125269246
2319,ECK125110239,1103381,1103441,ECK125269246
2320,ECK125110243,4100717,4100735,ECK125269238
2321,ECK125110245,1122720,1122744,ECK125269238
2322,ECK125110247,3231619,3231635,ECK125269286
2323,ECK125110249,3231635,3231649,ECK125269269
2324,ECK125110251,3231552,3231573,ECK125269234
2325,ECK125110253,2884263,2884283,ECK125269331
2326,ECK125110255,2884419,2884439,ECK125269331
2327,ECK125110260,167430,167448,ECK125269238
2328,ECK125110266,2310454,2310478,ECK125269335
2329,ECK125110271,17406,17422,ECK125269314
2330,ECK125134650,1316170,1316191,ECK125269345
2331,ECK125134652,1316149,1316170,ECK125269345
2332,ECK125134654,1316153,1316163,ECK125269263
2333,ECK125134656,1583988,1584005,ECK125269265
2334,ECK125134658,1583968,1583985,ECK125269265
2335,ECK125134660,1586622,1586640,ECK125269265
2336,ECK125134663,3350541,3350555,ECK125269269
2337,ECK125134667,1103457,1103491,ECK125269278
2338,ECK125134669,4362148,4362182,ECK125269278
2339,ECK125134671,3333585,3333619,ECK125269278
2340,ECK125134673,3336987,3337021,ECK125269278
2341,ECK125134675,3378679,3378699,ECK125269242
2342,ECK125134679,1333734,1333757,ECK125269265
2343,ECK125134681,1934779,1934799,ECK125269332
2344,ECK125134685,4414186,4414212,ECK125269439
2345,ECK125134857,3216731,3216762,ECK125269421
2346,ECK125134859,3216512,3216531,ECK125269421
2347,ECK125134861,3216544,3216562,ECK125269238
2348,ECK125134863,3216538,3216556,ECK125269238
2349,ECK125134865,3216548,3216566,ECK125269238
2350,ECK125134869,77026,77043,ECK125269240
2351,ECK125134872,348536,348553,ECK125269240
2352,ECK125134874,451913,451930,ECK125269240
2353,ECK125134876,1619012,1619029,ECK125269240
2354,ECK125134878,1936403,1936420,ECK125269240
2355,ECK125134880,2178694,2178711,ECK125269240
2356,ECK125134882,3128193,3128210,ECK125269240
2357,ECK125134884,3785195,3785212,ECK125269240
2358,ECK125134886,4153228,4153245,ECK125269240
2359,ECK125134888,2263516,2263533,ECK125269240
2360,ECK125134890,4111652,4111669,ECK125269240
2361,ECK125134892,4455683,4455700,ECK125269240
2362,ECK125134894,708203,708225,ECK125269289
2363,ECK125134896,1610858,1610875,ECK125269338
2364,ECK125134898,1610804,1610825,ECK125269234
2365,ECK125134900,2533502,2533524,ECK125269289
2366,ECK125134900,2533502,2533524,ECK125269289
2367,ECK125134900,2533502,2533524,ECK125269289
2368,ECK125134900,2533502,2533524,ECK125269264
2369,ECK125134902,4635467,4635489,ECK125269289
2370,ECK125134904,1121512,1121534,ECK125269289
2371,ECK125134906,1586681,1586703,ECK125269289
2372,ECK125134912,3539918,3539940,ECK125269289
2373,ECK125134914,2691386,2691398,ECK125269246
2374,ECK125134936,4201782,4201798,ECK125269412
2375,ECK125134936,4201782,4201798,ECK125269412
2376,ECK125134940,2263582,2263599,ECK125269240
2377,ECK125134953,3573683,3573699,ECK125269265
2378,ECK125135079,3657761,3657780,ECK125269250
2379,ECK125135079,3657761,3657780,ECK125269250
2380,ECK125135079,3657761,3657780,ECK125269277
2381,ECK125135084,3168605,3168619,ECK125269340
2382,ECK125135087,368566,368587,ECK125269234
2383,ECK125135092,1572102,1572121,ECK125269250
2384,ECK125135094,1572182,1572201,ECK125269250
2385,ECK125135094,1572182,1572201,ECK125269277
2386,ECK125135094,1572182,1572201,ECK125269277
2387,ECK125135106,3664804,3664823,ECK125269250
2388,ECK125135106,3664804,3664823,ECK125269250
2389,ECK125135106,3664804,3664823,ECK125269277
2390,ECK125135106,3664804,3664823,ECK125269277
2391,ECK125135110,3667629,3667648,ECK125269250
2392,ECK125135113,4163463,4163482,ECK125269250
2393,ECK125135115,4163494,4163513,ECK125269250
2394,ECK125135117,4163523,4163542,ECK125269250
2395,ECK125135122,3667698,3667717,ECK125269277
2396,ECK125135122,3667698,3667717,ECK125269277
2397,ECK125135122,3667698,3667717,ECK125269250
2398,ECK125135131,1572161,1572180,ECK125269277
2399,ECK125135131,1572161,1572180,ECK125269277
2400,ECK125135131,1572161,1572180,ECK125269250
2401,ECK125135139,2248633,2248652,ECK125269295
2402,ECK125135153,1592491,1592511,ECK125269368
2403,ECK125135153,1592491,1592511,ECK125269361
2404,ECK125135155,1592530,1592549,ECK125269368
2405,ECK125135155,1592530,1592549,ECK125269361
2406,ECK125135157,1592558,1592577,ECK125269368
2407,ECK125135157,1592558,1592577,ECK125269361
2408,ECK125135159,3301280,3301294,ECK125269272
2409,ECK125135161,3301307,3301321,ECK125269272
2410,ECK125135163,2013069,2013083,ECK125269272
2411,ECK125135163,2013069,2013083,ECK125269272
2412,ECK125135163,2013069,2013083,ECK125269272
2413,ECK125135165,2013054,2013068,ECK125269272
2414,ECK125135165,2013054,2013068,ECK125269272
2415,ECK125135165,2013054,2013068,ECK125269272
2416,ECK125135171,1027873,1027887,ECK125269272
2417,ECK125135173,1103825,1103839,ECK125269272
2418,ECK125135175,1103795,1103809,ECK125269272
2419,ECK125135177,1103772,1103786,ECK125269272
2420,ECK125135179,1103329,1103343,ECK125269272
2421,ECK125135181,1103309,1103323,ECK125269272
2422,ECK125135183,1103504,1103518,ECK125269272
2423,ECK125135185,3840102,3840116,ECK125269272
2424,ECK125135187,3840087,3840101,ECK125269272
2425,ECK125135189,1067866,1067880,ECK125269272
2426,ECK125135214,1067888,1067902,ECK125269272
2427,ECK125135216,1067918,1067932,ECK125269272
2428,ECK125135218,118698,118720,ECK125269234
2429,ECK125135218,118698,118720,ECK125269234
2430,ECK125135220,214196,214218,ECK125269234
2431,ECK125135220,214196,214218,ECK125269234
2432,ECK125135222,1168986,1169008,ECK125269234
2433,ECK125135222,1168986,1169008,ECK125269234
2434,ECK125135224,2265362,2265384,ECK125269234
2435,ECK125135224,2265362,2265384,ECK125269234
2436,ECK125135226,3389483,3389505,ECK125269234
2437,ECK125135226,3389483,3389505,ECK125269234
2438,ECK125135229,855839,855861,ECK125269234
2439,ECK125135229,855839,855861,ECK125269234
2440,ECK125135236,2585566,2585588,ECK125269234
2441,ECK125135252,1103456,1103470,ECK125269272
2442,ECK125140726,1103290,1103307,ECK125269240
2443,ECK125140728,1103532,1103549,ECK125269240
2444,ECK125140730,1103563,1103580,ECK125269240
2445,ECK125140732,1103899,1103916,ECK125269240
2446,ECK125140734,4595807,4595824,ECK125269322
2447,ECK125140734,4595807,4595824,ECK125269387
2448,ECK125140739,2911363,2911388,ECK125269382
2449,ECK125140739,2911363,2911388,ECK125269382
2450,ECK125140745,2911362,2911389,ECK125269329
2451,ECK125140745,2911362,2911389,ECK125269329
2452,ECK125140757,1905265,1905286,ECK125269371
2453,ECK125140759,1905305,1905326,ECK125269371
2454,ECK125140761,1905378,1905398,ECK125269238
2455,ECK125140765,853073,853094,ECK125269371
2456,ECK125140767,853054,853075,ECK125269371
2457,ECK125141137,3168573,3168587,ECK125269340
2458,ECK125141142,848957,848978,ECK125269371
2459,ECK125141164,4400113,4400135,ECK125269234
2460,ECK125141167,1103388,1103402,ECK125269248
2461,ECK125141169,1103597,1103611,ECK125269248
2462,ECK125141171,2587476,2587493,ECK125269248
2463,ECK125141173,2587446,2587459,ECK125269248
2464,ECK125141175,2587414,2587432,ECK125269248
2465,ECK125141177,2153906,2153920,ECK125269248
2466,ECK125141179,3039184,3039198,ECK125269248
2467,ECK125141181,3867393,3867409,ECK125269248
2468,ECK125141183,3867360,3867377,ECK125269248
2469,ECK125141190,2587504,2587523,ECK125269411
2470,ECK125141192,464353,464369,ECK125269286
2471,ECK125141194,4246438,4246456,ECK125269245
2472,ECK125141196,2578388,2578406,ECK125269245
2473,ECK125141205,657096,657112,ECK125269422
2474,ECK125141207,246519,246535,ECK125269422
2475,ECK125141209,657178,657200,ECK125269234
2476,ECK125141211,3059704,3059723,ECK125269337
2477,ECK125141213,3059684,3059704,ECK125269337
2478,ECK125141215,3068880,3068900,ECK125269337
2479,ECK125141217,2248613,2248632,ECK125269295
2480,ECK125141219,3884021,3884040,ECK125269295
2481,ECK125141221,3883733,3883752,ECK125269295
2482,ECK125141223,2868258,2868273,ECK125269340
2483,ECK125141225,2344501,2344520,ECK125269295
2484,ECK125141227,2344464,2344483,ECK125269295
2485,ECK125141229,2344411,2344430,ECK125269295
2486,ECK125141231,3957874,3957891,ECK125269437
2487,ECK125141231,3957874,3957891,ECK125269455
2488,ECK125141234,4012836,4012850,ECK125269346
2489,ECK125141234,4012836,4012850,ECK125269346
2490,ECK125141234,4012836,4012850,ECK125269346
2491,ECK125141242,2719879,2719901,ECK125269234
2492,ECK125141244,2719839,2719861,ECK125269234
2493,ECK125141246,652193,652200,ECK125269251
2494,ECK125141248,651884,651894,ECK125269269
2495,ECK125141248,651884,651894,ECK125269269
2496,ECK125141251,652000,652007,ECK125269251
2497,ECK125141251,652000,652007,ECK125269251
2498,ECK125141254,652076,652099,ECK125269244
2499,ECK125141254,652076,652099,ECK125269244
2500,ECK125141254,652076,652099,ECK125269244
2501,ECK125141256,652118,652141,ECK125269244
2502,ECK125141256,652118,652141,ECK125269244
2503,ECK125141256,652118,652141,ECK125269244
2504,ECK125141260,652018,652039,ECK125269234
2505,ECK125141260,652018,652039,ECK125269234
2506,ECK125141262,652022,652035,ECK125269260
2507,ECK125141262,652022,652035,ECK125269260
2508,ECK125141266,652127,652144,ECK125269342
2509,ECK125141268,652066,652083,ECK125269342
2510,ECK125141272,3128124,3128140,ECK125269392
2511,ECK125141274,89546,89562,ECK125269392
2512,ECK125141282,1262218,1262233,ECK125269262
2513,ECK125141284,3086030,3086045,ECK125269262
2514,ECK125141459,1405793,1405815,ECK125269234
2515,ECK125141476,3050907,3050929,ECK125269234
2516,ECK125141477,3051075,3051097,ECK125269234
2517,ECK125141478,3050831,3050845,ECK125269357
2518,ECK125141479,2942624,2942638,ECK125269357
2519,ECK125141479,2942624,2942638,ECK125269357
2520,ECK125141480,1237252,1237266,ECK125269256
2521,ECK125141480,1237252,1237266,ECK125269256
2522,ECK125141480,1237252,1237266,ECK125269256
2523,ECK125141481,1237277,1237291,ECK125269256
2524,ECK125141481,1237277,1237291,ECK125269256
2525,ECK125141481,1237277,1237291,ECK125269256
2526,ECK125141482,1237325,1237339,ECK125269256
2527,ECK125141482,1237325,1237339,ECK125269256
2528,ECK125141482,1237325,1237339,ECK125269256
2529,ECK125141483,1237356,1237370,ECK125269256
2530,ECK125141483,1237356,1237370,ECK125269256
2531,ECK125141483,1237356,1237370,ECK125269256
2532,ECK125141484,1237382,1237396,ECK125269256
2533,ECK125141484,1237382,1237396,ECK125269256
2534,ECK125141484,1237382,1237396,ECK125269256
2535,ECK125141485,1237412,1237426,ECK125269256
2536,ECK125141485,1237412,1237426,ECK125269256
2537,ECK125141485,1237412,1237426,ECK125269256
2538,ECK125141916,4098617,4098634,ECK125269376
2539,ECK125141918,4101057,4101073,ECK125269376
2540,ECK125141920,84236,84255,ECK125269254
2541,ECK125141924,84122,84142,ECK125269331
2542,ECK125141924,84122,84142,ECK125269331
2543,ECK125141924,84122,84142,ECK125269331
2544,ECK125141926,2884389,2884409,ECK125269331
2545,ECK125141928,2884289,2884309,ECK125269331
2546,ECK125141930,3906836,3906856,ECK125269331
2547,ECK125141932,84099,84119,ECK125269331
2548,ECK125141932,84099,84119,ECK125269331
2549,ECK125141934,84040,84060,ECK125269331
2550,ECK125141934,84040,84060,ECK125269331
2551,ECK125141936,84014,84034,ECK125269331
2552,ECK125141936,84014,84034,ECK125269331
2553,ECK125141983,1686680,1686699,ECK125269239
2554,ECK125141984,2908674,2908691,ECK125269240
2555,ECK125141984,2908674,2908691,ECK125269240
2556,ECK125141984,2908674,2908691,ECK125269240
2557,ECK125141985,332017,332034,ECK125269240
2558,ECK125141986,1862001,1862018,ECK125269240
2559,ECK125141986,1862001,1862018,ECK125269240
2560,ECK125141986,1862001,1862018,ECK125269240
2561,ECK125141986,1862001,1862018,ECK125269240
2562,ECK125141987,771225,771242,ECK125269240
2563,ECK125141988,771254,771271,ECK125269240
2564,ECK125141989,2949214,2949231,ECK125269268
2565,ECK125145790,855832,855846,ECK125269373
2566,ECK125145792,495157,495171,ECK125269373
2567,ECK125145807,2838090,2838107,ECK125269240
2568,ECK125145807,2838090,2838107,ECK125269240
2569,ECK125145813,2185897,2185918,ECK125269238
2570,ECK125145815,2185903,2185924,ECK125269238
2571,ECK125145818,3244874,3244891,ECK125269338
2572,ECK125145820,3244795,3244812,ECK125269338
2573,ECK125145822,4166435,4166446,ECK125269241
2574,ECK125145824,4166629,4166640,ECK125269241
2575,ECK125145826,4035160,4035171,ECK125269241
2576,ECK125145828,2427924,2427940,ECK125269235
2577,ECK125145830,1563187,1563203,ECK125269235
2578,ECK125145832,1074142,1074158,ECK125269235
2579,ECK125145834,3418868,3418884,ECK125269235
2580,ECK125145836,3667725,3667734,ECK125269300
2581,ECK125145838,4554383,4554400,ECK125269322
2582,ECK125145840,4554542,4554559,ECK125269322
2583,ECK125145844,937278,937291,ECK125269287
2584,ECK125145853,4591489,4591511,ECK125269234
2585,ECK125145857,3348359,3348378,ECK125269274
2586,ECK125145859,1103425,1103444,ECK125269274
2587,ECK125145864,4256417,4256436,ECK125269274
2588,ECK125145869,2908871,2908888,ECK125269240
2589,ECK125145869,2908871,2908888,ECK125269240
2590,ECK125145869,2908871,2908888,ECK125269240
2591,ECK125145873,331871,331888,ECK125269240
2592,ECK125145895,2185894,2185915,ECK125269238
2593,ECK125147047,4591415,4591444,ECK125269464
2594,ECK125147050,481179,481198,ECK125269274
2595,ECK125147052,1078914,1078933,ECK125269274
2596,ECK125147054,1638940,1638959,ECK125269274
2597,ECK125147056,4540616,4540635,ECK125269274
2598,ECK125147058,1688476,1688499,ECK125269234
2599,ECK125147058,1688476,1688499,ECK125269234
2600,ECK125147060,1688539,1688560,ECK125269234
2601,ECK125147060,1688539,1688560,ECK125269234
2602,ECK125147062,1688547,1688568,ECK125269234
2603,ECK125147062,1688547,1688568,ECK125269234
2604,ECK125147067,1582559,1582581,ECK125269289
2605,ECK125147069,1582683,1582705,ECK125269289
2606,ECK125158199,922800,922818,ECK125269340
2607,ECK125158201,922567,922585,ECK125269340
2608,ECK125158203,1688367,1688389,ECK125269234
2609,ECK125158205,1686752,1686774,ECK125269234
2610,ECK125158207,1687183,1687205,ECK125269234
2611,ECK125158209,1234887,1234904,ECK125269463
2612,ECK125158211,1100244,1100266,ECK125269234
2613,ECK125158213,1100216,1100244,ECK125269255
2614,ECK125158215,1100193,1100215,ECK125269234
2615,ECK125158224,1020910,1020920,ECK125269330
2616,ECK125158226,1020896,1020906,ECK125269330
2617,ECK125158228,1215713,1215723,ECK125269330
2618,ECK125158230,1215724,1215734,ECK125269330
2619,ECK125158232,794701,794720,ECK125269273
2620,ECK125158232,794701,794720,ECK125269270
2621,ECK125158232,794701,794720,ECK125269239
2622,ECK125158236,1671264,1671274,ECK125269330
2623,ECK125158238,1671254,1671264,ECK125269330
2624,ECK125158240,1103638,1103648,ECK125269330
2625,ECK125158243,293111,293121,ECK125269330
2626,ECK125158245,1866643,1866663,ECK125269258
2627,ECK125158248,1628297,1628315,ECK125269258
2628,ECK125158250,595510,595528,ECK125269258
2629,ECK125158250,595510,595528,ECK125269258
2630,ECK125158256,1447317,1447335,ECK125269258
2631,ECK125158258,348486,348504,ECK125269258
2632,ECK125158260,1031933,1031957,ECK125269299
2633,ECK125158262,1031966,1031988,ECK125269269
2634,ECK125158266,3712091,3712101,ECK125269458
2635,ECK125158268,3712112,3712122,ECK125269458
2636,ECK125158272,1391953,1391967,ECK125269237
2637,ECK125158274,1647865,1647885,ECK125269366
2638,ECK125158277,3883939,3883948,ECK125269355
2639,ECK125158279,3883918,3883927,ECK125269355
2640,ECK125158281,3883929,3883938,ECK125269355
2641,ECK125158283,3883951,3883960,ECK125269355
2642,ECK125160662,1360948,1360967,ECK125269397
2643,ECK125160662,1360948,1360967,ECK125269397
2644,ECK125160664,1361043,1361062,ECK125269397
2645,ECK125160664,1361043,1361062,ECK125269397
2646,ECK125160666,1361085,1361104,ECK125269397
2647,ECK125160666,1361085,1361104,ECK125269397
2648,ECK125160668,1361120,1361139,ECK125269397
2649,ECK125160668,1361120,1361139,ECK125269397
2650,ECK125160681,1880868,1880879,ECK125269241
2651,ECK125160683,1880835,1880846,ECK125269241
2652,ECK125160685,1880801,1880812,ECK125269241
2653,ECK125160687,1880764,1880775,ECK125269241
2654,ECK125160689,1257865,1257881,ECK125269276
2655,ECK125160691,1257843,1257859,ECK125269276
2656,ECK125160693,3648002,3648021,ECK125269247
2657,ECK125160695,1063927,1063941,ECK125269242
2658,ECK125160695,1063927,1063941,ECK125269242
2659,ECK125161307,1361104,1361126,ECK125269234
2660,ECK125161309,1148470,1148486,ECK125269286
2661,ECK125161311,4207638,4207657,ECK125269358
2662,ECK125161315,1702145,1702164,ECK125269343
2663,ECK125161318,1511541,1511555,ECK125269298
2664,ECK125161320,1015536,1015552,ECK125269234
2665,ECK125161322,2737076,2737092,ECK125269234
2666,ECK125161324,3378850,3378866,ECK125269234
2667,ECK125161326,4424923,4424939,ECK125269234
2668,ECK125162208,2958982,2959001,ECK125269247
2669,ECK125162210,2344309,2344323,ECK125269263
2670,ECK125162212,2344333,2344347,ECK125269263
2671,ECK125162225,1440876,1440895,ECK125269270
2672,ECK125162227,1440872,1440891,ECK125269270
2673,ECK125162229,4503624,4503629,ECK125269325
2674,ECK125162231,4503633,4503638,ECK125269325
2675,ECK125162233,4503641,4503646,ECK125269325
2676,ECK125162236,3169726,3169745,ECK125269274
2677,ECK125162238,1451463,1451484,ECK125269319
2678,ECK125162240,1451442,1451462,ECK125269319
2679,ECK125162242,1447439,1447459,ECK125269319
2680,ECK125162245,1447334,1447348,ECK125269298
2681,ECK125165878,922749,922770,ECK125269234
2682,ECK125165880,922778,922799,ECK125269234
2683,ECK125165882,2196369,2196389,ECK125269254
2684,ECK125165884,3334781,3334801,ECK125269254
2685,ECK125165886,1961857,1961877,ECK125269254
2686,ECK125165888,3157491,3157511,ECK125269254
2687,ECK125165890,3172379,3172399,ECK125269254
2688,ECK125165892,3860192,3860212,ECK125269254
2689,ECK125165894,408486,408506,ECK125269254
2690,ECK125165896,1477522,1477542,ECK125269254
2691,ECK125165898,1844956,1844976,ECK125269254
2692,ECK125165906,3231474,3231510,ECK125269368
2693,ECK125165908,1130158,1130172,ECK125269272
2694,ECK125165910,1130142,1130156,ECK125269272
2695,ECK125165912,2001823,2001837,ECK125269272
2696,ECK125165916,89591,89595,ECK125269401
2697,ECK125165918,89601,89605,ECK125269401
2698,ECK125165920,89611,89615,ECK125269401
2699,ECK125165922,3926527,3926531,ECK125269401
2700,ECK125165924,3926517,3926521,ECK125269401
2701,ECK125165926,3926504,3926508,ECK125269401
2702,ECK125166119,2884399,2884419,ECK125269234
2703,ECK125166121,707980,708004,ECK125269289
2704,ECK125166123,708158,708174,ECK125269234
2705,ECK125166125,3532581,3532597,ECK125269234
2706,ECK125166127,3532684,3532700,ECK125269234
2707,ECK125166129,3485900,3485916,ECK125269240
2708,ECK125166131,1463500,1463538,ECK125269236
2709,ECK125202661,3218907,3218924,ECK125269235
2710,ECK125202663,1619048,1619058,ECK125269321
2711,ECK125202665,4277444,4277454,ECK125269321
2712,ECK125202665,4277444,4277454,ECK125269321
2713,ECK125202669,1350162,1350204,ECK125269327
2714,ECK125202671,2991285,2991327,ECK125269327
2715,ECK125202673,636843,636885,ECK125269327
2716,ECK125202675,1624023,1624065,ECK125269327
2717,ECK125202678,1893800,1893842,ECK125269327
2718,ECK125202681,1619057,1619072,ECK125269248
2719,ECK125202687,1506085,1506107,ECK125269378
2720,ECK125202689,1506125,1506143,ECK125269378
2721,ECK125228796,2038870,2038886,ECK125269311
2722,ECK125228800,2038869,2038887,ECK125269410
2723,ECK125228802,3664654,3664675,ECK125269267
2724,ECK125228804,1031912,1031935,ECK125269267
2725,ECK125228806,1037672,1037694,ECK125269267
2726,ECK125228808,4112798,4112831,ECK125269267
2727,ECK125228810,3653884,3653909,ECK125269267
2728,ECK125228813,2804730,2804744,ECK125269246
2729,ECK125228815,2804887,2804902,ECK125269246
2730,ECK125228817,1092545,1092564,ECK125269275
2731,ECK125228819,1020991,1021013,ECK125269234
2732,ECK125228826,3784254,3784275,ECK125269234
2733,ECK125228830,914921,914938,ECK125269268
2734,ECK125228832,914942,914959,ECK125269268
2735,ECK125228834,451577,451593,ECK125269311
2736,ECK125228836,451576,451594,ECK125269410
2737,ECK125228845,819852,819866,ECK125269293
2738,ECK125228847,2741752,2741766,ECK125269293
2739,ECK125228849,1335077,1335091,ECK125269293
2740,ECK125228851,1050711,1050725,ECK125269293
2741,ECK125228853,1050744,1050758,ECK125269293
2742,ECK125228857,2312887,2312901,ECK125269293
2743,ECK125228860,1351161,1351177,ECK125269286
2744,ECK125228862,208280,208296,ECK125269286
2745,ECK125228864,3405115,3405131,ECK125269286
2746,ECK125228866,2434056,2434072,ECK125269286
2747,ECK125230222,1103421,1103434,ECK125269340
2748,ECK125230226,70216,70234,ECK125269333
2749,ECK125230228,70195,70213,ECK125269333
2750,ECK125230234,2924698,2924716,ECK125269334
2751,ECK125230236,4050868,4050886,ECK125269334
2752,ECK125230685,2797126,2797141,ECK125269248
2753,ECK125230687,4630641,4630656,ECK125269248
2754,ECK125230694,980732,980747,ECK125269248
2755,ECK125230707,830658,830678,ECK125269415
2756,ECK125230710,3719741,3719751,ECK125269263
2757,ECK125230712,3719779,3719789,ECK125269263
2758,ECK125230714,3719823,3719840,ECK125269263
2759,ECK125230716,3719875,3719885,ECK125269263
2760,ECK125230718,3719907,3719917,ECK125269263
2761,ECK125230720,3719756,3719770,ECK125269242
2762,ECK125230722,3719810,3719824,ECK125269242
2763,ECK125230724,3719893,3719907,ECK125269242
2764,ECK125230726,3719968,3719982,ECK125269242
2765,ECK125230728,3720000,3720014,ECK125269242
2766,ECK125230731,1313858,1313871,ECK125269260
2767,ECK125230733,1313983,1314001,ECK125269269
2768,ECK125230735,1313941,1313957,ECK125269234
2769,ECK125230737,1313965,1313981,ECK125269251
2770,ECK125242724,1978422,1978432,ECK125269321
2771,ECK125242726,4050915,4050931,ECK125269234
2772,ECK125242728,4050868,4050884,ECK125269234
2773,ECK125242730,4050837,4050853,ECK125269234
2774,ECK125242734,3234494,3234521,ECK125269349
2775,ECK125242734,3234494,3234521,ECK125269450
2776,ECK125242741,3234467,3234486,ECK125269450
2777,ECK125242745,331672,331696,ECK125269465
2778,ECK125242751,2710354,2710371,ECK125269234
2779,ECK125242753,2710364,2710382,ECK125269235
2780,ECK125242755,2710385,2710398,ECK125269287
2781,ECK125242757,2710420,2710440,ECK125269317
2782,ECK125242759,2710396,2710413,ECK125269317
2783,ECK125242761,2710357,2710374,ECK125269317
2784,ECK125242763,2710447,2710459,ECK125269246
2785,ECK125258259,890842,890861,ECK125269270
2786,ECK125258259,890842,890861,ECK125269239
2787,ECK125258259,890842,890861,ECK125269273
2788,ECK125258264,1547264,1547279,ECK125269251
2789,ECK125258264,1547264,1547279,ECK125269243
2790,ECK125258271,3667676,3667695,ECK125269277
2791,ECK125258271,3667676,3667695,ECK125269250
2792,ECK125258271,3667676,3667695,ECK125269277
2793,ECK125258272,911127,911146,ECK125269270
2794,ECK125258272,911127,911146,ECK125269273
2795,ECK125258273,2365813,2365832,
2796,ECK125258275,3493914,3493929,ECK125269243
2797,ECK125258275,3493914,3493929,ECK125269251
2798,ECK125258291,3303372,3303391,
2799,ECK125258293,1420295,1420310,
2800,ECK125258296,1420270,1420281,
2801,ECK125258305,4551350,4551367,ECK125269338
2802,ECK125258305,4551350,4551367,ECK125269322
2803,ECK125258305,4551350,4551367,ECK125269322
2804,ECK125258308,2911376,2911403,ECK125269382
2805,ECK125258308,2911376,2911403,ECK125269382
2806,ECK125258308,2911376,2911403,ECK125269329
2807,ECK125258308,2911376,2911403,ECK125269329
2808,ECK125258310,887393,887403,
2809,ECK125258313,3667655,3667674,ECK125269277
2810,ECK125258313,3667655,3667674,ECK125269250
2811,ECK125258313,3667655,3667674,ECK125269277
2812,ECK125258319,1420321,1420336,
2813,ECK125258322,1420218,1420224,
2814,ECK125258328,2143220,2143239,
2815,ECK125258329,189597,189616,
2816,ECK125258330,1978370,1978399,ECK125269301
2817,ECK125258331,913946,913961,ECK125269243
2818,ECK125258331,913946,913961,ECK125269251
2819,ECK125258339,3455472,3455483,ECK125269296
2820,ECK125258344,3088140,3088155,ECK125269233
2821,ECK125258344,3088140,3088155,ECK125269323
2822,ECK125258349,3931323,3931336,ECK125269260
2823,ECK125258357,3653845,3653864,ECK125269250
2824,ECK125258357,3653845,3653864,ECK125269277
2825,ECK125258357,3653845,3653864,ECK125269250
2826,ECK125258359,2913809,2913842,ECK125269368
2827,ECK125258359,2913809,2913842,ECK125269361
2828,ECK125258363,4335634,4335653,
2829,ECK125258368,1842219,1842238,ECK125269295
2830,ECK125258376,2089725,2089739,ECK125269428
2831,ECK125258376,2089725,2089739,ECK125269369
2832,ECK125258377,3340155,3340170,ECK125269273
2833,ECK125258378,3931193,3931206,ECK125269260
2834,ECK125258380,1453682,1453693,ECK125269296
2835,ECK125258381,84000,84091,ECK125269374
2836,ECK125258381,84000,84091,ECK125269374
2837,ECK125258381,84000,84091,ECK125269374
2838,ECK125258386,3664825,3664844,ECK125269250
2839,ECK125258386,3664825,3664844,ECK125269250
2840,ECK125258386,3664825,3664844,ECK125269277
2841,ECK125258386,3664825,3664844,ECK125269277
2842,ECK125258401,1880025,1880040,ECK125269251
2843,ECK125258401,1880025,1880040,ECK125269243
2844,ECK125258407,282236,282255,
2845,ECK125258414,2568161,2568197,
2846,ECK125258420,4518339,4518350,ECK125269296
2847,ECK125258423,913937,913952,ECK125269243
2848,ECK125258423,913937,913952,ECK125269251
2849,ECK125258425,4439466,4439484,ECK125269258
2850,ECK125258431,4635363,4635382,ECK125269239
2851,ECK125258431,4635363,4635382,ECK125269273
2852,ECK125258431,4635363,4635382,ECK125269270
2853,ECK125258434,3246416,3246433,ECK125269338
2854,ECK125258434,3246416,3246433,ECK125269322
2855,ECK125258437,1725993,1726009,ECK125269460
2856,ECK125258437,1725993,1726009,ECK125269377
2857,ECK125258443,2089737,2089751,ECK125269428
2858,ECK125258443,2089737,2089751,ECK125269369
2859,ECK125258448,4287593,4287608,ECK125269243
2860,ECK125258448,4287593,4287608,ECK125269251
2861,ECK125258451,583454,583464,ECK125269269
2862,ECK125258456,1988590,1988609,ECK125269238
2863,ECK125258456,1988590,1988609,ECK125269263
2864,ECK125258460,3172452,3172471,
2865,ECK125258461,1720980,1720991,
2866,ECK125258467,1592463,1592482,ECK125269368
2867,ECK125258467,1592463,1592482,ECK125269361
2868,ECK125258469,3600913,3600932,ECK125269255
2869,ECK125258469,3600913,3600932,ECK125269255
2870,ECK125258469,3600913,3600932,ECK125269255
2871,ECK125258474,792134,792149,ECK125269344
2872,ECK125258474,792134,792149,ECK125269323
2873,ECK125258474,792134,792149,ECK125269344
2874,ECK125258474,792134,792149,ECK125269306
2875,ECK125258474,792134,792149,ECK125269306
2876,ECK125258474,792134,792149,ECK125269233
2877,ECK125258479,1645897,1645908,ECK125269446
2878,ECK125258479,1645897,1645908,ECK125269391
2879,ECK125258481,1447392,1447404,ECK125269404
2880,ECK125258485,3790127,3790146,
